allgenders_0age_avg_vote;allgenders_0age_votes;allgenders_18age_avg_vote;allgenders_18age_votes;allgenders_30age_avg_vote;allgenders_30age_votes;allgenders_45age_avg_vote;allgenders_45age_votes;males_allages_avg_vote;males_allages_votes;males_0age_avg_vote;males_0age_votes;males_18age_avg_vote;males_18age_votes;males_30age_avg_vote;males_30age_votes;males_45age_avg_vote;males_45age_votes;females_allages_avg_vote;females_allages_votes;females_0age_avg_vote;females_0age_votes;females_18age_avg_vote;females_18age_votes;females_30age_avg_vote;females_30age_votes;females_45age_avg_vote;females_45age_votes;votes;allgenders_allages_votes;allgenders_allages_avg_vote;main_actor;supporting_actor_1;supporting_actor_2
7.8;15.0;7.4;3015.0;7.2;7540.0;7.2;3513.0;7.2;12057.0;7.8;11.0;7.4;2336.0;7.2;6405.0;7.2;2980.0;7.4;2280.0;8.5;4.0;7.4;643.0;7.3;1059.0;7.5;489.0;14083.0;14083.0;7.4;Thure Lindhardt;Mads Mikkelsen;Stine Stengade
8.0;801.0;7.9;164638.0;7.5;139397.0;7.4;25893.0;7.5;256254.0;7.8;541.0;7.7;114876.0;7.4;105948.0;7.3;20190.0;8.2;89791.0;8.3;175.0;8.3;47070.0;8.1;31664.0;8.0;5318.0;330729.0;330729.0;7.8;Bill Nighy;Emma Watson;Richard Griffiths
7.4;12.0;7.5;4696.0;7.3;9585.0;7.1;2076.0;7.3;13795.0;6.9;8.0;7.5;3420.0;7.3;8054.0;7.1;1800.0;7.3;3072.0;9.0;4.0;7.3;1227.0;7.3;1432.0;7.0;247.0;16369.0;16369.0;7.4;Koen De Bouw;Filip Peeters;Matthias Schoenaerts
7.2;41.0;7.3;24528.0;7.3;48332.0;7.4;11619.0;7.2;59699.0;7.0;22.0;7.2;14716.0;7.2;34495.0;7.3;8639.0;7.5;26697.0;7.4;18.0;7.5;9530.0;7.5;13317.0;7.7;2802.0;84520.0;84520.0;7.3;Gabourey Sidibe;Mo'Nique;Paula Patton
5.5;2.0;7.0;634.0;7.0;1702.0;6.8;439.0;7.0;2405.0;7.0;1.0;7.2;466.0;7.0;1477.0;6.8;385.0;6.7;433.0;4.0;1.0;6.6;161.0;6.8;211.0;6.7;44.0;2777.0;2777.0;7.3;Haruka Ayase;Keisuke Koide;Risa Ai
6.5;4.0;7.2;9580.0;6.9;24044.0;6.9;6574.0;7.0;29148.0;6.0;1.0;7.2;5841.0;6.9;17542.0;6.9;5098.0;7.0;11535.0;6.7;3.0;7.0;3623.0;6.9;6218.0;7.0;1372.0;40202.0;40202.0;7.0;Nicole Kidman;Aaron Eckhart;Dianne Wiest
7.7;232.0;7.9;150785.0;7.8;240425.0;7.6;44425.0;7.8;388757.0;7.7;177.0;7.9;123723.0;7.8;208387.0;7.6;37861.0;7.8;64712.0;7.8;34.0;7.8;25502.0;7.7;29647.0;7.6;5896.0;435867.0;435867.0;7.9;Liam Neeson;Maggie Grace;Leland Orser
2.8;127.0;3.7;44387.0;4.4;56730.0;4.8;11384.0;4.1;94860.0;2.6;101.0;3.6;33991.0;4.3;47103.0;4.7;9432.0;4.6;21789.0;4.1;15.0;4.2;9895.0;5.0;9048.0;5.3;1765.0;112628.0;112628.0;4.3;Noah Ringer;Dev Patel;Nicola Peltz
4.7;27.0;5.1;15878.0;5.0;26599.0;5.0;4219.0;5.0;39591.0;4.2;21.0;5.0;11798.0;4.9;22068.0;4.9;3542.0;5.1;9199.0;6.3;3.0;5.2;3874.0;5.0;4191.0;5.2;593.0;46723.0;46723.0;5.3;Adelaide Clemens;Kit Harington;Carrie-Anne Moss
5.6;30.0;5.5;2488.0;5.4;2348.0;5.6;839.0;5.4;4346.0;5.1;16.0;5.4;1614.0;5.3;1798.0;5.6;700.0;5.8;1575.0;6.6;12.0;5.9;826.0;5.6;517.0;5.9;115.0;5705.0;5705.0;5.7;Mia Farrow;Ron Crawford;Robert Stanton
5.8;34.0;5.3;2406.0;5.1;2348.0;5.3;898.0;5.1;4424.0;5.8;19.0;5.2;1546.0;5.1;1844.0;5.3;769.0;5.6;1517.0;5.7;12.0;5.7;812.0;5.4;479.0;5.5;110.0;5686.0;5686.0;5.5;Freddie Highmore;Selena Gomez;Mia Farrow
7.5;164.0;7.1;92822.0;6.9;165504.0;6.7;29566.0;7.0;259484.0;7.5;143.0;7.2;79569.0;7.0;144040.0;6.6;25167.0;6.8;37764.0;7.2;16.0;6.8;12308.0;6.8;19911.0;6.8;3952.0;288056.0;288056.0;7.1;Jeff Kahn;Robert Downey Jr.;Anthony Ruivivar
6.3;10.0;6.4;2287.0;6.6;6051.0;6.7;1592.0;6.6;8189.0;5.8;9.0;6.4;1660.0;6.6;4980.0;6.7;1359.0;6.6;1894.0;9.0;1.0;6.3;601.0;6.7;1022.0;6.8;211.0;9940.0;9940.0;6.8;Vincent Lindon;Patrick Timsit;Philippe Nahon
6.5;72.0;6.5;78273.0;6.3;124568.0;6.6;27819.0;6.4;193474.0;6.6;40.0;6.5;58625.0;6.3;103488.0;6.6;23370.0;6.5;44754.0;6.2;23.0;6.6;18748.0;6.3;19689.0;6.7;4054.0;230732.0;230732.0;6.5;Angelina Jolie;Liev Schreiber;Chiwetel Ejiofor
7.7;206.0;7.7;134246.0;7.4;194396.0;7.4;38000.0;7.5;326316.0;7.7;166.0;7.7;110340.0;7.4;166840.0;7.4;32446.0;7.4;55274.0;7.8;30.0;7.6;22276.0;7.3;25082.0;7.4;4875.0;366848.0;366848.0;7.6;Jake Gyllenhaal;Michelle Monaghan;Vera Farmiga
8.5;325.0;8.1;199324.0;8.0;275600.0;7.5;48578.0;8.0;386906.0;8.6;179.0;8.1;125814.0;8.0;205182.0;7.5;37687.0;8.0;155820.0;8.4;108.0;8.1;70420.0;8.0;66293.0;7.5;9955.0;523827.0;523827.0;7.9;Natalie Portman;Mila Kunis;Vincent Cassel
6.6;6.0;6.2;7752.0;6.1;24757.0;6.2;6482.0;6.1;34875.0;6.5;5.0;6.2;6542.0;6.1;21762.0;6.1;5563.0;6.1;4961.0;7.0;1.0;6.2;1143.0;6.0;2766.0;6.4;847.0;38997.0;38997.0;6.2;Samuel L. Jackson;Patrick Wilson;Kerry Washington
6.8;698.0;7.1;178647.0;6.9;185223.0;6.9;35342.0;6.9;356079.0;6.7;538.0;7.0;140842.0;6.8;157982.0;6.9;30233.0;7.3;69699.0;7.1;98.0;7.5;35198.0;7.1;24469.0;7.1;4446.0;399910.0;399910.0;7.1;Andrew Garfield;Emma Stone;Rhys Ifans
7.5;2.0;5.7;340.0;5.7;779.0;5.7;328.0;5.6;1106.0;6.0;1.0;5.6;186.0;5.7;607.0;5.7;285.0;5.9;370.0;9.0;1.0;5.8;147.0;6.0;166.0;6.0;39.0;1449.0;1449.0;5.8;Bracha van Doesburgh;Hadewych Minis;Sanne Wallis de Vries
3.9;62.0;4.9;36125.0;5.0;98290.0;5.2;21118.0;5.0;134492.0;3.6;49.0;4.9;28617.0;5.0;83592.0;5.1;17966.0;5.2;24621.0;5.5;8.0;5.2;7127.0;5.2;13717.0;5.4;2814.0;155595.0;155595.0;5.0;Mark Wahlberg;Zooey Deschanel;John Leguizamo
7.5;4.0;6.0;3792.0;5.7;9364.0;5.8;3139.0;5.7;11244.0;8.0;3.0;5.8;2160.0;5.6;6482.0;5.7;2295.0;6.1;5397.0;6.0;1.0;6.2;1580.0;6.0;2814.0;6.2;809.0;16299.0;16299.0;6.0;Diane Keaton;Ted Danson;Katie Holmes
4.9;5.0;5.3;1939.0;5.3;6813.0;5.3;2897.0;5.3;8955.0;6.0;2.0;5.3;1195.0;5.3;5231.0;5.3;2281.0;5.2;2890.0;5.0;2.0;5.3;723.0;5.1;1485.0;5.4;555.0;11654.0;11654.0;5.4;Kevin Costner;Ivana Baquero;Samantha Mathis
5.0;229.0;5.1;23785.0;5.2;24588.0;5.3;5852.0;5.0;41608.0;4.7;181.0;4.9;16157.0;5.1;18835.0;5.2;4558.0;5.7;14823.0;6.1;34.0;5.6;7257.0;5.7;5581.0;5.8;1232.0;54454.0;54454.0;5.5;Jason Lee;David Cross;Cameron Richardson
5.7;6.0;7.4;4002.0;7.4;9608.0;7.3;1830.0;7.4;13068.0;5.9;5.0;7.4;3063.0;7.4;8193.0;7.2;1567.0;7.5;2512.0;4.0;1.0;7.5;890.0;7.6;1334.0;7.5;240.0;15446.0;15446.0;7.5;Marijke Pinoy;Greg Timmermans;Cesar De Sutter
6.0;3.0;6.0;4406.0;6.1;17600.0;6.2;5949.0;6.1;23547.0;5.0;1.0;6.1;3265.0;6.1;14683.0;6.2;5098.0;5.9;4742.0;6.0;1.0;5.7;1086.0;5.8;2737.0;6.2;765.0;27958.0;27958.0;6.1;Casey Affleck;Kate Hudson;Jessica Alba
9.7;3.0;6.7;1039.0;6.4;2799.0;6.2;752.0;6.5;4457.0;10.0;1.0;6.7;988.0;6.5;2650.0;6.2;684.0;6.3;232.0;9.5;2.0;5.9;44.0;6.3;125.0;6.8;54.0;4593.0;4593.0;6.6;Nonso Anozie;Gavin Brocker;Leo Gregory
6.6;62.0;6.7;59879.0;6.6;116007.0;6.6;24413.0;6.6;179176.0;6.4;49.0;6.7;50330.0;6.6;100921.0;6.6;20673.0;6.8;27395.0;7.2;7.0;6.8;8943.0;6.7;13877.0;7.0;3388.0;200361.0;200361.0;6.7;Russell Crowe;Cate Blanchett;Max von Sydow
6.0;2.0;5.0;288.0;4.8;1067.0;5.1;557.0;4.9;1735.0;8.0;1.0;4.9;237.0;4.8;947.0;5.1;465.0;5.2;249.0;4.0;1.0;5.2;46.0;4.9;110.0;5.6;80.0;1914.0;1914.0;5.2;Lauren Cohan;Kyra Sedgwick;Thomas Jane
7.5;79.0;7.4;43170.0;7.3;87343.0;7.1;18012.0;7.3;104091.0;7.5;48.0;7.4;25209.0;7.3;61525.0;7.1;13681.0;7.4;48510.0;7.6;23.0;7.4;17385.0;7.4;24873.0;7.3;4053.0;148604.0;148604.0;7.4;Kate Winslet;Leonardo DiCaprio;Christopher Fitzgerald
5.1;90.0;5.6;50449.0;5.5;82841.0;5.4;14018.0;5.6;131581.0;4.9;72.0;5.7;41960.0;5.5;72309.0;5.4;12183.0;5.0;20222.0;6.4;10.0;5.0;7919.0;5.0;9773.0;5.2;1651.0;147398.0;147398.0;5.7;Adam Sandler;John Turturro;Emmanuelle Chriqui
5.5;76.0;6.0;25337.0;6.1;34888.0;6.0;7490.0;6.0;52415.0;5.2;59.0;5.9;16901.0;6.0;27331.0;6.0;6063.0;6.2;17573.0;6.1;12.0;6.2;8124.0;6.2;7244.0;6.4;1339.0;67791.0;67791.0;6.2;Adam Sandler;Keri Russell;Guy Pearce
6.8;28.0;6.9;5107.0;6.7;7751.0;6.6;2164.0;6.6;10352.0;6.6;20.0;6.8;2700.0;6.6;5419.0;6.6;1768.0;7.0;5261.0;7.4;6.0;7.1;2351.0;6.9;2239.0;7.0;361.0;15050.0;15050.0;7.0;Matthieu Chedid;Vanessa Paradis;Gad Elmaleh
4.5;2.0;5.5;763.0;5.5;4149.0;5.5;1695.0;5.5;6138.0;5.0;1.0;5.6;668.0;5.5;3815.0;5.5;1532.0;5.3;549.0;4.0;1.0;5.1;87.0;5.2;301.0;5.5;144.0;6609.0;6609.0;5.7;Jonas Ball;Matthew R. Anderson;Jon Huertas
5.6;107.0;4.8;23362.0;4.1;15400.0;4.4;2627.0;4.1;23701.0;4.4;42.0;4.3;10747.0;3.6;10150.0;4.2;1864.0;5.3;19296.0;7.2;47.0;5.3;12250.0;5.1;5153.0;5.4;733.0;41496.0;41496.0;5.2;Zac Efron;Vanessa Hudgens;Ashley Tisdale
7.7;13.0;7.5;14162.0;7.2;22324.0;7.3;7785.0;7.0;19152.0;7.2;4.0;7.1;3463.0;6.9;10102.0;7.1;4981.0;7.6;26424.0;8.1;9.0;7.6;10502.0;7.5;11951.0;7.6;2705.0;44284.0;44284.0;7.5;Emily Blunt;Rupert Friend;Paul Bettany
6.5;4.0;6.4;13377.0;6.4;48643.0;6.6;13224.0;6.5;69580.0;6.0;2.0;6.4;12001.0;6.5;44037.0;6.6;11738.0;6.3;6931.0;8.0;1.0;6.2;1250.0;6.2;4164.0;6.5;1325.0;75248.0;75248.0;6.5;Clive Owen;Naomi Watts;Armin Mueller-Stahl
8.0;2.0;7.0;5538.0;6.5;11662.0;6.0;2104.0;6.3;13231.0;10.0;1.0;6.7;3002.0;6.3;8302.0;5.8;1638.0;7.4;6378.0;6.0;1.0;7.5;2482.0;7.3;3249.0;6.7;438.0;19306.0;19306.0;7.1;Alexa PenaVega;Paul Sorvino;Anthony Head
6.8;9.0;5.8;12058.0;5.8;35969.0;5.9;8685.0;5.8;47284.0;6.5;5.0;5.9;8834.0;5.8;29901.0;5.9;7420.0;5.8;10357.0;6.0;1.0;5.8;3098.0;5.8;5763.0;6.1;1152.0;56721.0;56721.0;5.9;Jonathan Tucker;Jena Malone;Laura Ramsey
6.0;112.0;6.2;42706.0;6.0;62998.0;6.3;13648.0;6.1;99642.0;5.8;83.0;6.1;32399.0;6.0;51988.0;6.2;11199.0;6.4;23607.0;7.1;21.0;6.4;9794.0;6.3;10362.0;6.7;2249.0;119464.0;119464.0;6.3;Nicolas Cage;Jay Baruchel;Alfred Molina
10.0;2.0;7.2;1500.0;6.9;6612.0;6.6;2422.0;6.8;8969.0;10.0;1.0;7.3;1147.0;6.8;5623.0;6.6;2045.0;7.0;1621.0;10.0;1.0;7.0;334.0;7.1;899.0;6.7;355.0;10536.0;10536.0;7.1;Vincent Gallo;Alden Ehrenreich;Maribel Verdú
8.0;104.0;7.9;93602.0;7.8;141843.0;7.7;24060.0;7.8;236054.0;8.1;82.0;8.0;81006.0;7.8;123686.0;7.7;20194.0;7.7;33154.0;7.5;18.0;7.8;11526.0;7.7;16501.0;7.8;3482.0;259609.0;259609.0;7.9;Mark Wahlberg;Christian Bale;Amy Adams
5.8;5.0;6.3;6216.0;5.9;16542.0;5.6;2923.0;6.0;20389.0;6.8;4.0;6.3;4107.0;5.9;13389.0;5.6;2488.0;6.0;5654.0;7.0;1.0;6.3;2047.0;5.8;3040.0;5.8;405.0;25686.0;25686.0;6.1;Milo Ventimiglia;Michael Weston;Alyssa Milano
5.9;10.0;6.1;6377.0;5.6;7976.0;5.6;2651.0;5.5;9453.0;5.0;3.0;5.6;2168.0;5.4;4923.0;5.5;2112.0;6.3;7892.0;7.9;5.0;6.4;4137.0;6.1;2969.0;6.0;501.0;17014.0;17014.0;6.1;Talulah Riley;Rupert Everett;Jodie Whittaker
7.1;5.0;7.1;4109.0;6.9;12990.0;7.0;6049.0;6.9;18612.0;8.0;1.0;7.0;2832.0;6.8;10334.0;6.9;4955.0;7.1;4932.0;6.8;4.0;7.2;1234.0;7.0;2493.0;7.2;1005.0;23153.0;23153.0;7.0;James McAvoy;Robin Wright;Kevin Kline
7.6;260.0;7.7;85225.0;7.4;122285.0;7.5;29403.0;7.5;193076.0;7.5;193.0;7.7;62716.0;7.4;98525.0;7.5;23739.0;7.6;51324.0;7.6;48.0;7.7;21417.0;7.5;22115.0;7.6;5113.0;237173.0;237173.0;7.5;Ben Kingsley;Sacha Baron Cohen;Asa Butterfield
7.2;30.0;6.5;12862.0;6.5;29898.0;6.4;7769.0;6.4;41251.0;7.1;20.0;6.5;8580.0;6.4;24820.0;6.4;6640.0;6.7;10381.0;7.7;8.0;6.7;4106.0;6.6;4791.0;6.6;1016.0;50559.0;50559.0;6.6;Saoirse Ronan;David Ryall;Harry Treadaway
5.0;37.0;5.5;30327.0;5.5;80475.0;5.5;21008.0;5.5;118493.0;4.8;20.0;5.5;25538.0;5.5;70783.0;5.5;18440.0;5.6;16314.0;5.8;12.0;5.6;4507.0;5.5;8928.0;5.8;2276.0;131847.0;131847.0;5.5;Keanu Reeves;Jennifer Connelly;Kathy Bates
6.3;11.0;6.1;14096.0;6.0;34052.0;6.2;8734.0;6.1;52120.0;6.4;8.0;6.1;12250.0;6.0;30498.0;6.2;7666.0;6.0;6102.0;5.5;2.0;6.0;1699.0;5.9;3227.0;6.4;947.0;56893.0;56893.0;6.2;James Purefoy;Mark O'Neal;Robert Orr
5.6;52.0;5.6;28594.0;5.4;45225.0;5.3;9142.0;5.4;68854.0;5.4;39.0;5.6;21347.0;5.4;36949.0;5.3;7640.0;5.6;16744.0;6.2;10.0;5.7;6877.0;5.4;7752.0;5.5;1352.0;83013.0;83013.0;5.6;Robert De Niro;Ben Stiller;Owen Wilson
5.9;1083.0;6.4;91251.0;6.4;103458.0;6.6;22388.0;6.4;212761.0;5.8;836.0;6.3;75957.0;6.3;89299.0;6.6;19049.0;6.6;32702.0;6.5;144.0;6.6;13246.0;6.6;12244.0;6.9;2853.0;218180.0;218180.0;6.6;Ben Affleck;Henry Cavill;Amy Adams
6.5;2.0;6.7;2308.0;6.7;11566.0;6.8;4416.0;6.7;13666.0;3.0;1.0;6.6;1274.0;6.7;8501.0;6.8;3631.0;6.8;4824.0;10.0;1.0;6.9;1006.0;6.8;2952.0;6.8;728.0;18292.0;18292.0;6.9;Penélope Cruz;Ben Kingsley;Dennis Hopper
6.6;147.0;6.4;67457.0;6.3;59335.0;6.2;8663.0;6.3;85310.0;6.4;80.0;6.3;35564.0;6.2;39944.0;6.1;6308.0;6.5;54871.0;6.9;52.0;6.5;31041.0;6.5;18815.0;6.6;2240.0;135602.0;135602.0;6.6;Zac Efron;Leslie Mann;Thomas Lennon
6.6;26.0;6.9;15008.0;6.8;31688.0;6.9;11073.0;6.8;46813.0;6.5;19.0;6.8;10786.0;6.8;24817.0;6.8;9067.0;7.0;13086.0;7.0;6.0;7.0;4048.0;6.9;6438.0;7.0;1814.0;57795.0;57795.0;6.9;Anthony Hopkins;Helen Mirren;Scarlett Johansson
7.3;55.0;7.6;54304.0;7.5;103700.0;7.6;23982.0;7.5;125910.0;7.3;29.0;7.5;30850.0;7.5;72454.0;7.6;18435.0;7.8;60764.0;7.1;19.0;7.8;22809.0;7.8;30131.0;7.8;5190.0;182041.0;182041.0;7.6;Ralph Fiennes;Jeanette Hain;David Kross
7.3;9.0;6.2;4885.0;6.3;4861.0;6.5;1456.0;6.4;6984.0;7.1;5.0;6.4;2084.0;6.4;3545.0;6.5;1175.0;6.0;4453.0;7.2;4.0;6.0;2744.0;6.1;1280.0;6.3;265.0;11211.0;11211.0;6.5;Aly Michalka;Vanessa Hudgens;Gaelan Connell
8.7;121.0;8.2;44663.0;8.1;65259.0;7.9;10202.0;8.1;92618.0;8.8;90.0;8.2;30994.0;8.0;49646.0;7.8;8060.0;8.4;31746.0;8.2;25.0;8.4;13202.0;8.4;14886.0;8.2;1977.0;120245.0;120245.0;8.1;Christopher Massey;Oliver Marks;Daisy Kocher
5.7;50.0;6.1;61873.0;6.0;105307.0;6.1;19810.0;6.0;157960.0;5.2;33.0;6.1;45943.0;6.0;89302.0;6.1;17239.0;6.0;33714.0;6.7;13.0;6.1;15251.0;5.9;14719.0;5.8;2250.0;187040.0;187040.0;6.2;Emily Browning;Abbie Cornish;Jena Malone
6.1;223.0;6.3;44311.0;6.3;46735.0;6.5;11224.0;6.2;77084.0;5.7;140.0;6.1;28601.0;6.2;35349.0;6.4;8953.0;6.7;29657.0;7.3;67.0;6.7;14936.0;6.7;10830.0;7.0;2092.0;102493.0;102493.0;6.5;Georgie Henley;Skandar Keynes;Ben Barnes
6.5;26.0;6.7;25735.0;6.6;39292.0;6.5;6114.0;6.6;49116.0;6.3;17.0;6.7;13790.0;6.6;28803.0;6.5;4982.0;6.7;23714.0;6.9;9.0;6.7;11650.0;6.7;10092.0;6.6;1038.0;71167.0;71167.0;6.8;Michael Cera;Kat Dennings;Aaron Yoo
7.7;250.0;7.5;57700.0;7.3;91362.0;7.2;19787.0;7.4;150182.0;7.7;219.0;7.5;47447.0;7.3;79047.0;7.2;17323.0;7.3;23979.0;7.3;25.0;7.3;9567.0;7.2;11114.0;7.2;2094.0;169099.0;169099.0;7.4;Jamie Bell;Andy Serkis;Daniel Craig
7.3;79.0;7.7;16738.0;7.6;14903.0;7.3;1722.0;7.7;27358.0;7.3;58.0;7.7;11987.0;7.7;12199.0;7.3;1435.0;7.5;7798.0;7.4;14.0;7.5;4490.0;7.6;2517.0;7.3;245.0;33442.0;33442.0;7.8;Kenji Mizuhashi;Yoshimi Kondou;Satomi Hanamura
3.5;2.0;5.9;981.0;5.8;4110.0;5.9;1856.0;5.7;5060.0;6.0;1.0;5.8;528.0;5.7;2935.0;5.9;1475.0;6.2;1998.0;1.0;1.0;6.0;442.0;6.2;1124.0;6.3;356.0;6949.0;6949.0;6.0;Michelle Williams;Ewan McGregor;Matthew Macfadyen
5.5;4.0;4.5;1033.0;4.4;3513.0;4.6;997.0;4.4;4636.0;5.0;2.0;4.6;768.0;4.3;2956.0;4.6;843.0;4.4;960.0;7.0;1.0;4.3;256.0;4.4;536.0;4.7;138.0;5547.0;5547.0;4.7;William Hope;Leon Herbert;Ronald Pickup
6.5;27.0;6.6;40360.0;6.7;97889.0;6.5;18092.0;6.6;147164.0;6.0;22.0;6.6;36308.0;6.7;89365.0;6.5;16461.0;6.4;12872.0;9.0;3.0;6.4;3594.0;6.5;7444.0;6.3;1342.0;156368.0;156368.0;6.7;Danny Trejo;Robert De Niro;Jessica Alba
7.6;58.0;7.2;48131.0;7.1;103083.0;7.0;24439.0;7.1;163230.0;7.5;51.0;7.2;42226.0;7.1;92577.0;7.0;21454.0;7.0;18383.0;8.0;4.0;7.1;5435.0;7.0;9450.0;7.0;2653.0;175711.0;175711.0;7.2;Tom Cruise;Kenneth Branagh;Bill Nighy
8.2;19.0;7.7;17624.0;7.5;28450.0;7.4;5658.0;7.5;43738.0;8.1;17.0;7.7;13937.0;7.5;23761.0;7.3;4639.0;7.7;9131.0;8.5;2.0;7.7;3473.0;7.6;4369.0;7.7;938.0;51751.0;51751.0;7.6;Stuart Graham;Laine Megaw;Brian Milligan
5.9;13.0;6.3;31005.0;6.2;88947.0;6.4;19772.0;6.3;126793.0;5.5;9.0;6.2;26592.0;6.2;78812.0;6.4;17334.0;6.3;15996.0;6.2;4.0;6.4;4081.0;6.3;9222.0;6.5;2138.0;139737.0;139737.0;6.3;Bruce Willis;Radha Mitchell;Rosamund Pike
3.7;3.0;4.9;654.0;5.1;1633.0;4.9;322.0;5.0;2076.0;3.5;2.0;4.7;443.0;5.1;1297.0;4.9;273.0;5.2;585.0;4.0;1.0;5.3;198.0;5.1;325.0;4.8;40.0;2612.0;2612.0;5.3;Konstantin Khabenskiy;Elizaveta Boyarskaya;Sergey Bezrukov
7.7;358.0;7.8;174137.0;7.5;223226.0;7.3;41999.0;7.6;370880.0;7.7;277.0;7.8;134098.0;7.5;183654.0;7.3;34613.0;7.7;86282.0;7.7;49.0;7.9;37937.0;7.6;37074.0;7.5;6730.0;439720.0;439720.0;7.7;Robert Downey Jr.;Jude Law;Rachel McAdams
7.1;53.0;6.2;45432.0;6.0;58149.0;6.0;10955.0;5.8;48876.0;6.7;10.0;5.8;11868.0;5.7;28268.0;5.9;6902.0;6.4;69844.0;7.3;32.0;6.5;32845.0;6.3;29215.0;6.4;3897.0;114589.0;114589.0;6.4;Brian Kerwin;Charli Barcena;Peyton List
6.9;131.0;6.5;51865.0;6.1;39367.0;6.1;6865.0;6.1;47306.0;6.4;27.0;6.4;19386.0;5.9;20831.0;6.0;4382.0;6.5;56150.0;7.2;82.0;6.7;31550.0;6.3;18025.0;6.5;2377.0;98228.0;98228.0;6.6;Channing Tatum;Amanda Seyfried;Richard Jenkins
5.9;58.0;6.0;41041.0;5.8;71059.0;5.5;15342.0;5.8;114300.0;5.8;53.0;6.0;34799.0;5.8;62180.0;5.5;13421.0;5.7;16166.0;6.4;5.0;5.9;5794.0;5.6;8074.0;5.6;1709.0;127500.0;127500.0;5.9;Seth Rogen;Jay Chou;Cameron Diaz
7.2;34.0;6.8;39472.0;6.8;91765.0;6.8;23501.0;6.8;127361.0;7.5;18.0;6.8;27565.0;6.8;75794.0;6.8;19955.0;6.9;30818.0;6.7;13.0;6.9;11443.0;6.8;14883.0;6.9;3168.0;154772.0;154772.0;6.9;Saoirse Ronan;Eric Bana;Vicky Krieps
8.6;1195.0;8.4;337984.0;8.1;324336.0;7.7;59151.0;8.2;644533.0;8.7;868.0;8.5;264623.0;8.1;266067.0;7.7;48614.0;7.8;143232.0;7.9;165.0;7.9;67025.0;7.7;52808.0;7.5;9326.0;722666.0;722666.0;8.2;Leonardo DiCaprio;Jonah Hill;Margot Robbie
5.2;4.0;4.0;1365.0;3.5;1955.0;4.7;145.0;3.7;3196.0;5.3;3.0;3.9;1216.0;3.4;1757.0;4.2;96.0;4.6;402.0;5.0;1.0;4.7;147.0;4.3;187.0;5.6;47.0;3469.0;3469.0;4.5;Akshay Kumar;Saif Ali Khan;Kareena Kapoor
6.5;10.0;6.7;13554.0;6.3;23525.0;6.2;4268.0;6.4;35062.0;6.6;9.0;6.6;10421.0;6.3;19759.0;6.2;3602.0;6.7;7425.0;6.0;1.0;6.9;2978.0;6.6;3501.0;6.6;595.0;41357.0;41357.0;6.6;Adrien Brody;Forest Whitaker;Cam Gigandet
6.2;21.0;5.9;24851.0;5.4;56656.0;5.3;11178.0;4.8;45780.0;5.9;9.0;4.8;8176.0;4.7;29489.0;4.9;7079.0;6.5;48625.0;6.0;10.0;6.5;16338.0;6.5;26583.0;6.3;3929.0;92706.0;92706.0;6.0;Sarah Jessica Parker;Kim Cattrall;Kristin Davis
7.1;33.0;6.4;44192.0;6.3;69201.0;6.2;11126.0;6.2;65647.0;7.0;11.0;6.2;16500.0;6.2;39405.0;6.1;7614.0;6.6;62402.0;7.5;17.0;6.6;27122.0;6.6;29026.0;6.5;3351.0;124552.0;124552.0;6.5;Morgan Lily;Trenton Rogers;Michelle Carmichael
7.1;375.0;7.4;67560.0;7.2;82817.0;7.1;15359.0;7.2;137244.0;7.1;290.0;7.3;49796.0;7.2;67398.0;7.1;12878.0;7.4;35671.0;7.2;58.0;7.5;16853.0;7.3;14483.0;7.2;2217.0;166111.0;166111.0;7.4;Will Ferrell;Brad Pitt;Tina Fey
6.0;3.0;6.9;648.0;6.7;2209.0;6.7;671.0;6.7;2674.0;7.0;2.0;6.8;363.0;6.6;1710.0;6.7;552.0;7.0;897.0;4.0;1.0;7.0;275.0;7.1;479.0;6.9;110.0;3531.0;3531.0;6.9;Jeong-myeong Cheon;Eun Won-jae;Eun-kyung Shim
4.3;17.0;5.3;875.0;5.5;774.0;5.5;295.0;5.3;1679.0;4.0;10.0;5.1;632.0;5.4;626.0;5.4;238.0;6.1;405.0;4.7;3.0;6.0;182.0;5.9;122.0;6.5;45.0;1961.0;1961.0;5.7;Elizabeth Lail;Jordan Calloway;Talitha Eliana Bateman
6.2;44.0;6.5;37823.0;6.6;89800.0;6.5;13921.0;6.6;121725.0;6.2;31.0;6.5;30030.0;6.6;76269.0;6.5;12022.0;6.4;22615.0;6.4;11.0;6.2;7431.0;6.4;12774.0;6.5;1697.0;141588.0;141588.0;6.7;Elizabeth Banks;Seth Rogen;Craig Robinson
6.3;55.0;6.5;24087.0;6.3;42337.0;6.4;14491.0;6.3;59273.0;6.2;36.0;6.3;15014.0;6.3;30565.0;6.4;11265.0;6.7;24117.0;6.0;15.0;6.8;8764.0;6.7;11141.0;6.7;2984.0;80970.0;80970.0;6.5;Meryl Streep;Jim Broadbent;Susan Brown
8.1;381.0;8.0;215271.0;8.0;318827.0;7.9;57015.0;8.0;480074.0;8.1;282.0;8.0;155150.0;8.0;254682.0;7.9;45587.0;8.1;135932.0;7.9;64.0;8.1;57188.0;8.1;60411.0;8.0;10474.0;591494.0;591494.0;8.0;Dev Patel;Saurabh Shukla;Anil Kapoor
